name
뮈스까 달레산드리muscat d alexandrie
뮈스까 로소 쁘띠 그랑muscat rose a petits
뮈스까 베일리 에이 엠비에이muscat bailey a mba
뮈스까 베일리 에이 엠비에이muscat bailey a mbaa
뮈스까 블랑 쁘띠 그랑muscat blanc petits grains
뮈스까 오또넬muscat ottonel
뮈스까 오브 알렉산드리아muscat of alexandria
뮈스까muscat
뮈스까델muscadelle
뮈스카 드 프론티냥muscat de frontignan
뮈스카데muscadet
뮈스카텔muscatel
뮈스카텔러muskateller
뮐러 트루가우muller thurgau
므갈로블리쉬빌리mgaloblishvili
므스바네mtsvane
므츠바네 카후리mtsvane kakhuri
므츠비바니 카후리mtsvivani kakhuri
믈롱 드 부르고뉴melon de bourgogne
미넬라minnella
미누톨로minutolo
바가baga
바르바로싸barbarossa
바르베라barbera
바르사글리나barsaglina
바빅babic
바스타르도bastardo
바이스부르군더weissburgunder
바카레스vaccarese
바쿠스bacchus
발디기에valdiguie
배pear
베르데카verdeca
베르데호verdejo
베르델호verdelho
베르두초 프리울라노verduzzo friulano
베르디소verdiso
베르디키오 비앙코verdicchio bianco
베르딜verdil
베르멘티노vermentino
베바beba
베스파이올로vespaiolo
베카리bekari
베타beta
벨로네 비앙코bellone bianco
벨쉬리슬링welschriesling
보그다누샤bogdanusa
보나르다bonarda
보르도 블렌드 레드bordeaux blend red
보르도 블렌드 화이트bordeaux blend white
보발bobal
보발레 사르도bovale sardo
보발레bovale
보스케라boschera
보알boal
보하살borracal
봄비노 비앙코bombino bianco
부데스후리 치텔리budeshuri tsiteli
부블랑bourboulenc
브라케토brachetto
브란첼라오brancellao
브루넬로brunello
블라우부르거blauburger
블라우프랜키쉬blaufrankisch
블라치코vlachiko
블렌드blend
비기리에가vigiriega
비냐웅vinhao
비달vidal
비안케타bianchetta
비앙카메biancame
비앙코 달레싸노bianco d alessano
비오니에viognier
비오리카viorica
비오시뉴viosinho
비우라viura
비칼bical
비토브스카vitovska
빌라나vilana
빌트바허wildbacher
빠레야다 몬토네그라parellada montonegra
빠레야다parellada
뿔사르poulsard
쁘띠 꾸르부petit courbu
쁘띠 만생petit manseng
쁘띠 메슬리에petit meslier
쁘띠 베르도petit verdot
쁘띠 쉬라petit syrah
쁘띠 시라petite sirah
사과apple
사그란티노sagrantino
사르가 무스코탈리sarga muskotaly
사바냥savagnin
사바티아노savatiano
사페라비saperavi
산지오베제 그로쏘sangiovese grosso
산지오베제sangiovese
생로랑st laurent
샤도네이chardonnay
샤도넬chardonel
샤르도네 뮈스크chardonnay musque
샤르도네chardonnay
샤르보노charbono
샤브카피토shavkapito
샤슬라chasselas
샴부르신chambourcin
샹파뉴 블렌드champagne blend
세르시알sercial
세르프리뇨serprino
세미다노semidano
세미용semillon
세이발 블랑seyval blanc
세자cesar
소비뇽 그리sauvignon gris
소비뇽 베르트sauvignon vert
소비뇽 블랑 뮈스케sauvignon blanc musque
소비뇽 블랑sauvignon blanc
소비뇽나쎄sauvignonasse
쇤부르거schonburger schoenburger
쇼이레베scheurebe
수몰sumoll
수수마니엘로susumaniello
수자오souzao
슈냉 누아chenin noir
슈냉 블랑chenin blanc
슈페트부르군더spatburgunder
스키오페티노schioppettino
스페르골라spergola
시노마브로xinomavro
시노마브로xynomavro
시라 쉬라즈syrah shiraz
시폰sipon
실바너silvaner
심포니symphony
쌀rice
쌩쏘cinsault
아기오르기티코agiorgitiko
아라고네즈aragonez
아라넬aranel
아라몬aramon
아르네이스arneis
아르반arbanne
아르부아arbois
아린토arinto
아베수avesso
아부리우abouriou
아시르티코assyrtiko
아이다니aidani
아이렌airen
아자엘azael
아잘 블랑코azal blanco
아잘 틴토azal tinto
아콜론acolon
안소니카ansonica
안첼로타ancellota
안타웅 바즈antao vaz
알라다스투리aladasturi
알레아티코aleatico
알렉산드로리alexandrouli
알렉산드로울리aleksandrouli
알리고테aligote
알리아니코aglianico
알리칸테 부쉐alicante bouschet
알바나albana
알바렐랴오alvarelhao
알바리뇨albarino alvarinho
알비노 마조르albino mayor albillo mayor
알비요 마요르albino mayor
알비요albillo
알테스altesse
알프로체이로 프레토alfrocheiro preto
야콧jakot
에나티오enantio
에스파데이루espadeiro
에지오돌라egiodola
엔크루자도encruzado
옐로우 머스캣yellow muscat
오렌지 뮈스까orange muscat
오르테가ortega
오미자omija
오베이디obeidi
오세레타oseleta
오쎄후와auxerrois
오잘레쉬ojaleshi
오츠하누리 사페레otskhanuri sapere
온다라비 수리hondarrabi zuri
옵티마optima
우니 블랑ugni blanc
우바 디 트로이아uva di troia
인졸리아inzolia
인크로시오 만조니incrocio manzoni
인크로시오 브루니 54incrocio bruni 54
자렐로xarel lo
자메트나 크르니나zametna crnina
자쿠에레jacquere
제타zeta
젤렌zelen
젤샤비dzelshavi
지비보zibibbo
진판델zinfandel
청포도 즙mout blanc
체사네세cesanese
촐리코우리tsolikouri
츠바이겔트zweigelt
츠하베리chkhaveri
치네불리chinebuli
치누리chinuri
치츠카tsitska
칠리에졸로ciliegiolo
카나이올로 네로canaiolo nero
카나이올로canaiolo
카르메네르carmenere
카리칸테carricante
카마라테camarate
카바르kabar
카베르네 도르사cabernet dorsa
카베르네 블랑cabernet blanc
카베르네 소비뇽cabernet sauvignon
카베르네 프랑cabernet franc
카사베키아casavecchia
카스텔라옹castelao
카이노 틴토caino tinto
카타라또catarratto
카타라토catarratto
칸노나우cannonau
칼라독caladoc
칼렛callet
캠벨 얼리campbell early
케르너kerner
켁프란코스kekfrankos
코다 디 볼페coda di volpe
코데가 오 라린호codega do larinho
코데가codega
코르비나 그로사corvina grossa
코르비나 베로네제corvina veronese
코르비나corvina
코르비넬라corbinella
코르비노네corvinone
코르테제cortese
코베르스졸로koverszolo
코슈koshu
코코촐라cococciola
콜로리노colorino
콜롱바르colombard
쿄호 거봉 kyoho
쿠누아즈counoise
크라후나krakhuna
크로아티나croatina
크로첸crouchen
클라르니카klarnica
클레렛 블랑슈clairette blanche
클레렛clairette
키시kisi
타르다나tardana
타마이로사 로마네치tamaioasa romaneasca
타브크베리tavkveri
테란teran
테레 그리terret gris
테레 블랑terret blanc
테롤데고teroldego
템프라니요 블랑코tempranillo blanco
템프라니요tempranillo
토론테스torrontes
토르바토torbato
토스카노toscano
토카이 프리울라노tocai friulano
투르비아노turbiano
투르체타turchetta
투리가 나시오날touriga nacional
투리가 프란체사touriga francesa
투리가 프란카touriga franca
트라미너traminer
트라자두라trajadura treixadura
트레비아노trebbiano
트레익사두라treixadura
트레파트trepat
트루소trousseau
트린카데이라trincadeira
티모라쏘timorasso
틴타 까오tinta cao
틴타 네그라 몰레tinta negra mole
틴타 데 또로tinta de toro
틴타 로리즈tinta roriz
틴타 바로카tinta barroca
틴타 아마렐라tinta amarela
틴타 프란카tinta franca
틴토 까오tinto cao
틴토 벨라스코tinto velasco
틴토 프란시스카tinto francisca
틴토피노tinto fino
틴티야 데 호타tintilla de rota
틴틸리아tintilia
파데이루padeiro
파르디나pardina
파모소famoso
파버레베faberrebe
파보리타 favorita favorita
파세리나passerina
파이스pais
판사 블랑카pansa blanca
팔랑기나falanghina
팔로미노palomino
퍼르 세르바도우fer servadou
페드랄pedral
페드로 히메네스pedro ximenez
페레라perera
페룸perrum
페르나오 피레스fernao pires
페리코네perricone
페베레베faberrebe
페코리노peccorino
페코리노pecorino
페테아스카 네그라feteasca neagra
페테아스카 레갈라feteasca regala
페테아스카 알바feteasca alba
포글리아 톤다foglia tonda
포르타나fortana
포십posip
포츄기저portugieser
포트 블렌드port blend
폴가사오folgasao
폴레 블랑슈folle blanche
푸니텔로pugnitello
푸르민트furmint
프라파토frappato
프레이자freisa
프로세코prosecco
프로카니코procanico
프론테낙 그리frontenac gris
프론테낙 블랑frontenac blanc
프론티냑frontignac
프루놀로 젠타일prugnolo gentile
프루로터 펠트리너fruhroter veltliner
프리미티보primitivo
프리울라노friulano
플라바치 말리plavac mali
피넬라pinella
피노 그리pinot gris
피노 그리지오pinot grigio
피노 네로pinot nero
피노 누아pinot noir
피노 도니pineau d aunis
피노 뮈니에pinot meunier
피노 베로pinot beurot
피노 블랑pinot blanc
피노 비앙코pinot bianco
피노타주pinotage
피뇰레또pignoletto
피뇰로pignolo
피아노fiano
피에디로쏘piedirosso
피콜리picolit
픽풀 블랑picpoul blanc
픽풀picpoul
할스레베루harslevelu
훅셀레베huxelrebe
히흐비khikhvi
